Fecha,Hora,Total,Sentido1,Sentido2
2014-01-13,6:59,0,0,0
2014-01-13,7:15,2,2,0
2014-01-13,7:30,4,2,2
2014-01-13,7:44,4,2,2
2014-01-13,8:00,10,10,0
2014-01-13,8:15,5,5,0
2014-01-13,8:29,5,4,1
2014-01-13,8:45,17,15,2
2014-01-13,9:00,8,6,2
2014-01-13,9:14,13,10,3
2014-01-13,9:30,17,17,0
2014-01-13,9:45,25,24,1
2014-01-13,9:59,22,21,1
2014-01-13,10:15,24,23,1
2014-01-13,10:30,25,24,1
2014-01-13,10:44,13,7,6
2014-01-13,11:00,19,17,2
2014-01-13,11:15,18,18,0
2014-01-13,11:29,31,30,1
2014-01-13,11:45,19,19,0
2014-01-13,12:00,25,21,4
2014-01-13,12:14,23,21,2
2014-01-13,12:30,23,22,1
2014-01-13,12:45,21,20,1
2014-01-13,12:59,13,12,1
2014-01-13,13:15,31,27,4
2014-01-13,13:30,21,20,1
2014-01-13,13:44,25,24,1
2014-01-13,14:00,28,25,3
2014-01-13,14:15,24,23,1
2014-01-13,14:29,30,29,1
2014-01-13,14:45,27,26,1
2014-01-13,15:00,30,28,2
2014-01-13,15:14,45,43,2
2014-01-13,15:30,26,26,0
2014-01-13,15:45,36,33,3
2014-01-13,15:59,33,33,0
2014-01-13,16:15,35,34,1
2014-01-13,16:30,30,30,0
2014-01-13,16:44,36,31,5
2014-01-13,17:00,28,26,2
2014-01-13,17:15,37,35,2
2014-01-13,17:29,34,34,0
2014-01-13,17:45,35,33,2
2014-01-13,18:00,45,37,8
2014-01-13,18:14,44,41,3
2014-01-13,18:30,32,31,1
2014-01-13,18:45,46,45,1
2014-01-13,18:59,60,53,7
2014-01-13,19:15,92,92,0
2014-01-13,19:30,94,91,3
2014-01-13,19:44,94,93,1
2014-01-13,20:00,99,99,0
2014-01-13,20:15,95,91,4
2014-01-13,20:29,86,84,2
2014-01-13,20:45,69,69,0
2014-01-13,21:00,66,66,0
2014-01-13,21:14,59,58,1
2014-01-13,21:30,46,46,0
2014-01-13,21:45,36,35,1
2014-01-13,21:59,38,33,5
2014-01-13,22:15,26,26,0
2014-01-13,22:30,39,39,0
2014-01-13,22:44,19,18,1
2014-01-13,23:00,20,20,0
2014-01-13,23:15,16,15,1
2014-01-13,23:29,8,7,1
2014-01-13,23:45,17,17,0
2014-01-13,0:00,6,6,0
2014-01-13,0:14,9,9,0
2014-01-13,0:30,8,8,0
2014-01-13,0:45,4,4,0
2014-01-13,0:59,4,4,0
2014-01-13,1:15,0,0,0
2014-01-13,1:30,1,1,0
2014-01-13,1:44,0,0,0
2014-01-13,2:00,4,4,0
2014-01-13,2:15,3,3,0
2014-01-13,2:29,1,1,0
2014-01-13,2:45,1,1,0
2014-01-13,3:00,0,0,0
2014-01-13,3:14,0,0,0
2014-01-13,3:30,0,0,0
2014-01-13,3:45,0,0,0
2014-01-13,3:59,0,0,0
2014-01-13,4:15,2,2,0
2014-01-13,4:30,0,0,0
2014-01-13,4:44,0,0,0
2014-01-13,5:00,0,0,0
2014-01-13,5:15,0,0,0
2014-01-13,5:29,0,0,0
2014-01-13,5:45,0,0,0
2014-01-14,6:00,0,0,0
2014-01-14,6:14,1,1,0
2014-01-14,6:30,3,2,1
2014-01-14,6:45,1,1,0
2014-01-14,6:59,0,0,0
2014-01-14,7:15,4,3,1
2014-01-14,7:30,6,4,2
2014-01-14,7:44,5,4,1
2014-01-14,8:00,6,6,0
2014-01-14,8:15,9,8,1
2014-01-14,8:29,8,7,1
2014-01-14,8:45,10,9,1
2014-01-14,9:00,11,6,5
2014-01-14,9:14,12,8,4
2014-01-14,9:30,19,17,2
2014-01-14,9:45,23,22,1
2014-01-14,9:59,34,33,1
2014-01-14,10:15,33,32,1
2014-01-14,10:30,14,14,0
2014-01-14,10:44,24,21,3
2014-01-14,11:00,30,27,3
2014-01-14,11:15,23,22,1
2014-01-14,11:29,25,23,2
2014-01-14,11:45,18,17,1
2014-01-14,12:00,17,17,0
2014-01-14,12:14,23,20,3
2014-01-14,12:30,31,31,0
2014-01-14,12:45,19,17,2
2014-01-14,12:59,30,27,3
2014-01-14,13:15,41,38,3
2014-01-14,13:30,26,26,0
2014-01-14,13:44,33,31,2
2014-01-14,14:00,34,32,2
2014-01-14,14:15,33,32,1
2014-01-14,14:29,33,32,1
2014-01-14,14:45,23,23,0
2014-01-14,15:00,33,31,2
2014-01-14,15:14,43,39,4
2014-01-14,15:30,45,44,1
2014-01-14,15:45,35,31,4
2014-01-14,15:59,38,36,2
2014-01-14,16:15,29,26,3
2014-01-14,16:30,13,13,0
2014-01-14,16:44,30,27,3
2014-01-14,17:00,20,19,1
2014-01-14,17:15,32,31,1
2014-01-14,17:29,26,25,1
2014-01-14,17:45,53,49,4
2014-01-14,18:00,48,44,4
2014-01-14,18:14,39,38,1
2014-01-14,18:30,41,39,2
2014-01-14,18:45,52,52,0
2014-01-14,18:59,58,57,1
2014-01-14,19:15,74,71,3
2014-01-14,19:30,102,101,1
2014-01-14,19:44,106,106,0
2014-01-14,20:00,90,89,1
2014-01-14,20:15,101,96,5
2014-01-14,20:29,104,102,2
2014-01-14,20:45,62,62,0
2014-01-14,21:00,57,57,0
2014-01-14,21:14,55,55,0
2014-01-14,21:30,60,60,0
2014-01-14,21:45,43,43,0
2014-01-14,21:59,48,46,2
2014-01-14,22:15,47,46,1
2014-01-14,22:30,28,28,0
2014-01-14,22:44,35,35,0
2014-01-14,23:00,16,16,0
2014-01-14,23:15,29,28,1
2014-01-14,23:29,24,24,0
2014-01-14,23:45,9,9,0
2014-01-14,0:00,5,5,0
2014-01-14,0:14,5,4,1
2014-01-14,0:30,7,7,0
2014-01-14,0:45,5,3,2
2014-01-14,0:59,5,4,1
2014-01-14,1:15,5,5,0
2014-01-14,1:30,12,10,2
2014-01-14,1:44,3,3,0
2014-01-14,2:00,1,1,0
2014-01-14,2:15,1,1,0
2014-01-14,2:29,1,1,0
2014-01-14,2:45,6,6,0
2014-01-14,3:00,1,1,0
2014-01-14,3:14,0,0,0
2014-01-14,3:30,7,7,0
2014-01-14,3:45,0,0,0
2014-01-14,3:59,0,0,0
2014-01-14,4:15,0,0,0
2014-01-14,4:30,0,0,0
2014-01-14,4:44,0,0,0
2014-01-14,5:00,0,0,0
2014-01-14,5:15,0,0,0
2014-01-14,5:29,1,0,1
2014-01-14,5:45,0,0,0
2014-01-15,6:00,0,0,0
2014-01-15,6:14,3,3,0
2014-01-15,6:30,0,0,0
2014-01-15,6:45,1,1,0
2014-01-15,6:59,1,0,1
2014-01-15,7:15,0,0,0
2014-01-15,7:30,4,2,2
2014-01-15,7:44,7,6,1
2014-01-15,8:00,10,9,1
2014-01-15,8:15,10,10,0
2014-01-15,8:29,6,5,1
2014-01-15,8:45,12,10,2
2014-01-15,9:00,12,10,2
2014-01-15,9:14,16,13,3
2014-01-15,9:30,12,12,0
2014-01-15,9:45,47,40,7
2014-01-15,9:59,23,22,1
2014-01-15,10:15,18,18,0
2014-01-15,10:30,22,20,2
2014-01-15,10:44,16,15,1
2014-01-15,11:00,26,25,1
2014-01-15,11:15,19,18,1
2014-01-15,11:29,25,23,2
2014-01-15,11:45,19,18,1
2014-01-15,12:00,26,23,3
2014-01-15,12:14,25,23,2
2014-01-15,12:30,25,25,0
2014-01-15,12:45,28,24,4
2014-01-15,12:59,25,24,1
2014-01-15,13:15,25,20,5
2014-01-15,13:30,13,10,3
2014-01-15,13:44,28,24,4
2014-01-15,14:00,23,22,1
2014-01-15,14:15,27,26,1
2014-01-15,14:29,27,23,4
2014-01-15,14:45,27,24,3
2014-01-15,15:00,22,22,0
2014-01-15,15:14,39,38,1
2014-01-15,15:30,37,36,1
2014-01-15,15:45,26,24,2
2014-01-15,15:59,41,39,2
2014-01-15,16:15,39,38,1
2014-01-15,16:30,25,23,2
2014-01-15,16:44,40,38,2
2014-01-15,17:00,32,28,4
2014-01-15,17:15,38,37,1
2014-01-15,17:29,33,30,3
2014-01-15,17:45,35,35,0
2014-01-15,18:00,35,33,2
2014-01-15,18:14,44,42,2
2014-01-15,18:30,34,34,0
2014-01-15,18:45,37,37,0
2014-01-15,18:59,50,49,1
2014-01-15,19:15,81,76,5
2014-01-15,19:30,124,120,4
2014-01-15,19:44,88,83,5
2014-01-15,20:00,102,102,0
2014-01-15,20:15,83,82,1
2014-01-15,20:29,97,95,2
2014-01-15,20:45,64,63,1
2014-01-15,21:00,48,48,0
2014-01-15,21:14,51,51,0
2014-01-15,21:30,25,24,1
2014-01-15,21:45,45,45,0
2014-01-15,21:59,22,20,2
2014-01-15,22:15,29,27,2
2014-01-15,22:30,39,33,6
2014-01-15,22:44,31,30,1
2014-01-15,23:00,14,14,0
2014-01-15,23:15,20,20,0
2014-01-15,23:29,33,32,1
2014-01-15,23:45,7,5,2
2014-01-15,0:00,10,10,0
2014-01-15,0:14,8,6,2
2014-01-15,0:30,7,7,0
2014-01-15,0:45,7,5,2
2014-01-15,0:59,7,7,0
2014-01-15,1:15,1,1,0
2014-01-15,1:30,5,5,0
2014-01-15,1:44,1,1,0
2014-01-15,2:00,0,0,0
2014-01-15,2:15,3,2,1
2014-01-15,2:29,1,1,0
2014-01-15,2:45,4,3,1
2014-01-15,3:00,1,1,0
2014-01-15,3:14,0,0,0
2014-01-15,3:30,0,0,0
2014-01-15,3:45,0,0,0
2014-01-15,3:59,0,0,0
2014-01-15,4:15,0,0,0
2014-01-15,4:30,0,0,0
2014-01-15,4:44,1,1,0
2014-01-15,5:00,1,1,0
2014-01-15,5:15,1,1,0
2014-01-15,5:29,0,0,0
2014-01-15,5:45,0,0,0
2014-01-16,6:00,0,0,0
2014-01-16,6:14,2,1,1
2014-01-16,6:30,2,2,0
2014-01-16,6:45,2,1,1
2014-01-16,6:59,0,0,0
2014-01-16,7:15,2,1,1
2014-01-16,7:30,2,1,1
2014-01-16,7:44,5,3,2
2014-01-16,8:00,5,5,0
2014-01-16,8:15,9,9,0
2014-01-16,8:29,5,4,1
2014-01-16,8:45,16,12,4
2014-01-16,9:00,12,11,1
2014-01-16,9:14,11,11,0
2014-01-16,9:30,15,10,5
2014-01-16,9:45,26,25,1
2014-01-16,9:59,28,26,2
2014-01-16,10:15,28,28,0
2014-01-16,10:30,23,22,1
2014-01-16,10:44,18,14,4
2014-01-16,11:00,21,19,2
2014-01-16,11:15,17,16,1
2014-01-16,11:29,24,24,0
2014-01-16,11:45,19,17,2
2014-01-16,12:00,37,34,3
2014-01-16,12:14,25,23,2
2014-01-16,12:30,21,20,1
2014-01-16,12:45,18,17,1
2014-01-16,12:59,24,22,2
2014-01-16,13:15,22,20,2
2014-01-16,13:30,22,20,2
2014-01-16,13:44,31,28,3
2014-01-16,14:00,21,21,0
2014-01-16,14:15,24,24,0
2014-01-16,14:29,29,28,1
2014-01-16,14:45,25,23,2
2014-01-16,15:00,28,26,2
2014-01-16,15:14,43,43,0
2014-01-16,15:30,39,38,1
2014-01-16,15:45,30,29,1
2014-01-16,15:59,42,38,4
2014-01-16,16:15,37,34,3
2014-01-16,16:30,26,25,1
2014-01-16,16:44,28,26,2
2014-01-16,17:00,31,28,3
2014-01-16,17:15,32,31,1
2014-01-16,17:29,25,24,1
2014-01-16,17:45,40,38,2
2014-01-16,18:00,40,38,2
2014-01-16,18:14,42,41,1
2014-01-16,18:30,45,44,1
2014-01-16,18:45,41,41,0
2014-01-16,18:59,56,54,2
2014-01-16,19:15,89,89,0
2014-01-16,19:30,88,85,3
2014-01-16,19:44,102,99,3
2014-01-16,20:00,99,98,1
2014-01-16,20:15,86,86,0
2014-01-16,20:29,93,91,2
2014-01-16,20:45,87,87,0
2014-01-16,21:00,51,49,2
2014-01-16,21:14,45,44,1
2014-01-16,21:30,45,44,1
2014-01-16,21:45,46,46,0
2014-01-16,21:59,32,32,0
2014-01-16,22:15,29,29,0
2014-01-16,22:30,23,23,0
2014-01-16,22:44,19,19,0
2014-01-16,23:00,20,20,0
2014-01-16,23:15,19,17,2
2014-01-16,23:29,18,18,0
2014-01-16,23:45,6,6,0
2014-01-16,0:00,14,12,2
2014-01-16,0:14,6,6,0
2014-01-16,0:30,10,10,0
2014-01-16,0:45,8,8,0
2014-01-16,0:59,6,6,0
2014-01-16,1:15,3,2,1
2014-01-16,1:30,2,1,1
2014-01-16,1:44,0,0,0
2014-01-16,2:00,0,0,0
2014-01-16,2:15,3,3,0
2014-01-16,2:29,0,0,0
2014-01-16,2:45,0,0,0
2014-01-16,3:00,2,2,0
2014-01-16,3:14,3,3,0
2014-01-16,3:30,0,0,0
2014-01-16,3:45,2,1,1
2014-01-16,3:59,1,1,0
2014-01-16,4:15,0,0,0
2014-01-16,4:30,0,0,0
2014-01-16,4:44,0,0,0
2014-01-16,5:00,0,0,0
2014-01-16,5:15,0,0,0
2014-01-16,5:29,0,0,0
2014-01-16,5:45,3,3,0
2014-01-17,6:00,0,0,0
2014-01-17,6:14,3,1,2
2014-01-17,6:30,1,1,0
2014-01-17,6:45,1,0,1
2014-01-17,6:59,2,1,1
2014-01-17,7:15,2,2,0
2014-01-17,7:30,3,3,0
2014-01-17,7:44,3,2,1
2014-01-17,8:00,8,7,1
2014-01-17,8:15,8,8,0
2014-01-17,8:29,10,8,2
2014-01-17,8:45,16,13,3
2014-01-17,9:00,11,7,4
2014-01-17,9:14,11,9,2
2014-01-17,9:30,17,15,2
2014-01-17,9:45,29,27,2
2014-01-17,9:59,19,19,0
2014-01-17,10:15,31,30,1
2014-01-17,10:30,20,20,0
2014-01-17,10:44,23,22,1
2014-01-17,11:00,21,18,3
2014-01-17,11:15,17,15,2
2014-01-17,11:29,16,14,2
2014-01-17,11:45,18,17,1
2014-01-17,12:00,25,24,1
2014-01-17,12:14,31,29,2
2014-01-17,12:30,22,19,3
2014-01-17,12:45,22,19,3
2014-01-17,12:59,31,26,5
2014-01-17,13:15,35,33,2
2014-01-17,13:30,30,26,4
2014-01-17,13:44,21,17,4
2014-01-17,14:00,29,25,4
2014-01-17,14:15,30,30,0
2014-01-17,14:29,30,26,4
2014-01-17,14:45,41,41,0
2014-01-17,15:00,33,31,2
2014-01-17,15:14,42,42,0
2014-01-17,15:30,43,43,0
2014-01-17,15:45,29,26,3
2014-01-17,15:59,47,46,1
2014-01-17,16:15,51,49,2
2014-01-17,16:30,38,38,0
2014-01-17,16:44,50,50,0
2014-01-17,17:00,47,47,0
2014-01-17,17:15,45,42,3
2014-01-17,17:29,39,37,2
2014-01-17,17:45,49,48,1
2014-01-17,18:00,46,46,0
2014-01-17,18:14,55,50,5
2014-01-17,18:30,59,58,1
2014-01-17,18:45,40,39,1
2014-01-17,18:59,72,71,1
2014-01-17,19:15,73,70,3
2014-01-17,19:30,84,84,0
2014-01-17,19:44,59,58,1
2014-01-17,20:00,87,86,1
2014-01-17,20:15,91,90,1
2014-01-17,20:29,88,87,1
2014-01-17,20:45,43,42,1
2014-01-17,21:00,43,41,2
2014-01-17,21:14,37,36,1
2014-01-17,21:30,46,46,0
2014-01-17,21:45,29,28,1
2014-01-17,21:59,23,23,0
2014-01-17,22:15,28,28,0
2014-01-17,22:30,20,19,1
2014-01-17,22:44,13,12,1
2014-01-17,23:00,16,15,1
2014-01-17,23:15,7,7,0
2014-01-17,23:29,12,9,3
2014-01-17,23:45,13,13,0
2014-01-17,0:00,14,13,1
2014-01-17,0:14,5,5,0
2014-01-17,0:30,16,16,0
2014-01-17,0:45,4,4,0
2014-01-17,0:59,6,4,2
2014-01-17,1:15,6,6,0
2014-01-17,1:30,9,9,0
2014-01-17,1:44,4,4,0
2014-01-17,2:00,0,0,0
2014-01-17,2:15,0,0,0
2014-01-17,2:29,2,2,0
2014-01-17,2:45,2,2,0
2014-01-17,3:00,2,2,0
2014-01-17,3:14,3,3,0
2014-01-17,3:30,2,2,0
2014-01-17,3:45,0,0,0
2014-01-17,3:59,1,1,0
2014-01-17,4:15,0,0,0
2014-01-17,4:30,0,0,0
2014-01-17,4:44,0,0,0
2014-01-17,5:00,0,0,0
2014-01-17,5:15,1,1,0
2014-01-17,5:29,0,0,0
2014-01-17,5:45,0,0,0
2014-01-18,6:00,0,0,0
2014-01-18,6:14,0,0,0
2014-01-18,6:30,0,0,0
2014-01-18,6:45,0,0,0
2014-01-18,6:59,3,2,1
2014-01-18,7:15,1,1,0
2014-01-18,7:30,2,1,1
2014-01-18,7:44,1,1,0
2014-01-18,8:00,0,0,0
2014-01-18,8:15,0,0,0
2014-01-18,8:29,7,7,0
2014-01-18,8:45,4,3,1
2014-01-18,9:00,10,10,0
2014-01-18,9:14,6,6,0
2014-01-18,9:30,10,9,1
2014-01-18,9:45,13,10,3
2014-01-18,9:59,23,22,1
2014-01-18,10:15,14,11,3
2014-01-18,10:30,14,11,3
2014-01-18,10:44,8,8,0
2014-01-18,11:00,11,11,0
2014-01-18,11:15,20,17,3
2014-01-18,11:29,14,14,0
2014-01-18,11:45,14,13,1
2014-01-18,12:00,22,20,2
2014-01-18,12:14,29,27,2
2014-01-18,12:30,27,27,0
2014-01-18,12:45,18,17,1
2014-01-18,12:59,23,22,1
2014-01-18,13:15,36,35,1
2014-01-18,13:30,28,28,0
2014-01-18,13:44,33,28,5
2014-01-18,14:00,30,28,2
2014-01-18,14:15,22,21,1
2014-01-18,14:29,28,25,3
2014-01-18,14:45,36,35,1
2014-01-18,15:00,36,34,2
2014-01-18,15:14,53,51,2
2014-01-18,15:30,38,37,1
2014-01-18,15:45,30,27,3
2014-01-18,15:59,29,27,2
2014-01-18,16:15,40,37,3
2014-01-18,16:30,27,24,3
2014-01-18,16:44,45,41,4
2014-01-18,17:00,42,40,2
2014-01-18,17:15,24,24,0
2014-01-18,17:29,28,27,1
2014-01-18,17:45,24,24,0
2014-01-18,18:00,33,27,6
2014-01-18,18:14,55,51,4
2014-01-18,18:30,22,20,2
2014-01-18,18:45,25,25,0
2014-01-18,18:59,20,20,0
2014-01-18,19:15,37,36,1
2014-01-18,19:30,30,28,2
2014-01-18,19:44,17,15,2
2014-01-18,20:00,30,30,0
2014-01-18,20:15,19,18,1
2014-01-18,20:29,23,14,9
2014-01-18,20:45,11,10,1
2014-01-18,21:00,18,18,0
2014-01-18,21:14,9,9,0
2014-01-18,21:30,22,21,1
2014-01-18,21:45,14,12,2
2014-01-18,21:59,24,20,4
2014-01-18,22:15,9,7,2
2014-01-18,22:30,13,10,3
2014-01-18,22:44,10,8,2
2014-01-18,23:00,13,12,1
2014-01-18,23:15,14,10,4
2014-01-18,23:29,7,7,0
2014-01-18,23:45,8,7,1
2014-01-18,0:00,6,6,0
2014-01-18,0:14,6,6,0
2014-01-18,0:30,5,4,1
2014-01-18,0:45,11,11,0
2014-01-18,0:59,4,2,2
2014-01-18,1:15,1,1,0
2014-01-18,1:30,4,3,1
2014-01-18,1:44,2,2,0
2014-01-18,2:00,2,2,0
2014-01-18,2:15,2,2,0
2014-01-18,2:29,5,5,0
2014-01-18,2:45,2,2,0
2014-01-18,3:00,1,1,0
2014-01-18,3:14,0,0,0
2014-01-18,3:30,0,0,0
2014-01-18,3:45,0,0,0
2014-01-18,3:59,0,0,0
2014-01-18,4:15,1,1,0
2014-01-18,4:30,0,0,0
2014-01-18,4:44,0,0,0
2014-01-18,5:00,1,1,0
2014-01-18,5:15,0,0,0
2014-01-18,5:29,0,0,0
2014-01-18,5:45,1,1,0
2014-01-19,6:00,0,0,0
2014-01-19,6:14,1,1,0
2014-01-19,6:30,1,1,0
2014-01-19,6:45,1,0,1
2014-01-19,6:59,1,1,0
2014-01-19,7:15,2,1,1
2014-01-19,7:30,2,1,1
2014-01-19,7:44,1,0,1
2014-01-19,8:00,2,1,1
2014-01-19,8:15,0,0,0
2014-01-19,8:29,1,0,1
2014-01-19,8:45,0,0,0
2014-01-19,9:00,0,0,0
2014-01-19,9:14,2,1,1
2014-01-19,9:30,3,3,0
2014-01-19,9:45,3,3,0
2014-01-19,9:59,7,4,3
2014-01-19,10:15,5,5,0
2014-01-19,10:30,2,1,1
2014-01-19,10:44,11,10,1
2014-01-19,11:00,5,3,2
2014-01-19,11:15,3,2,1
2014-01-19,11:29,7,7,0
2014-01-19,11:45,6,6,0
2014-01-19,12:00,7,6,1
2014-01-19,12:14,11,9,2
2014-01-19,12:30,5,5,0
2014-01-19,12:45,12,10,2
2014-01-19,12:59,11,9,2
2014-01-19,13:15,2,2,0
2014-01-19,13:30,12,12,0
2014-01-19,13:44,16,14,2
2014-01-19,14:00,19,19,0
2014-01-19,14:15,2,0,2
2014-01-19,14:29,2,1,1
2014-01-19,14:45,8,4,4
2014-01-19,15:00,55,45,10
2014-01-19,15:14,101,87,14
2014-01-19,15:30,62,59,3
2014-01-19,15:45,59,49,10
2014-01-19,15:59,68,68,0
2014-01-19,16:15,39,28,11
2014-01-19,16:30,34,30,4
2014-01-19,16:44,37,36,1
2014-01-19,17:00,28,25,3
2014-01-19,17:15,33,31,2
2014-01-19,17:29,23,21,2
2014-01-19,17:45,31,27,4
2014-01-19,18:00,8,6,2
2014-01-19,18:14,25,22,3
2014-01-19,18:30,47,41,6
2014-01-19,18:45,19,19,0
2014-01-19,18:59,11,10,1
2014-01-19,19:15,20,20,0
2014-01-19,19:30,12,10,2
2014-01-19,19:44,9,8,1
2014-01-19,20:00,17,16,1
2014-01-19,20:15,16,11,5
2014-01-19,20:29,9,8,1
2014-01-19,20:45,8,8,0
2014-01-19,21:00,17,17,0
2014-01-19,21:14,6,6,0
2014-01-19,21:30,9,9,0
2014-01-19,21:45,7,7,0
2014-01-19,21:59,9,9,0
2014-01-19,22:15,13,12,1
2014-01-19,22:30,11,10,1
2014-01-19,22:44,5,3,2
2014-01-19,23:00,13,13,0
2014-01-19,23:15,11,10,1
2014-01-19,23:29,4,4,0
2014-01-19,23:45,4,3,1
2014-01-19,0:00,0,0,0
2014-01-19,0:14,2,2,0
2014-01-19,0:30,1,1,0
2014-01-19,0:45,2,2,0
2014-01-19,0:59,4,4,0
2014-01-19,1:15,6,6,0
2014-01-19,1:30,2,2,0
2014-01-19,1:44,1,1,0
2014-01-19,2:00,1,1,0
2014-01-19,2:15,0,0,0
2014-01-19,2:29,1,1,0
2014-01-19,2:45,0,0,0
2014-01-19,3:00,0,0,0
2014-01-19,3:14,0,0,0
2014-01-19,3:30,0,0,0
2014-01-19,3:45,1,1,0
2014-01-19,3:59,0,0,0
2014-01-19,4:15,0,0,0
2014-01-19,4:30,0,0,0
2014-01-19,4:44,0,0,0
2014-01-19,5:00,0,0,0
2014-01-19,5:15,0,0,0
2014-01-19,5:29,0,0,0
2014-01-19,5:45,1,1,0
2014-01-20,6:00,0,0,0
2014-01-20,6:14,0,0,0
2014-01-20,6:30,3,2,1
2014-01-20,6:45,1,1,0
2014-01-20,6:59,4,3,1
2014-01-20,7:15,0,0,0
2014-01-20,7:30,6,3,3
2014-01-20,7:44,4,4,0
2014-01-20,8:00,4,4,0
2014-01-20,8:15,6,6,0
2014-01-20,8:29,5,4,1
2014-01-20,8:45,14,11,3
2014-01-20,9:00,10,10,0
2014-01-20,9:14,12,8,4
2014-01-20,9:30,13,12,1
2014-01-20,9:45,30,29,1
2014-01-20,9:59,35,33,2
2014-01-20,10:15,26,25,1
2014-01-20,10:30,22,22,0
2014-01-20,10:44,23,22,1
2014-01-20,11:00,11,9,2
2014-01-20,11:15,8,7,1
2014-01-20,11:29,27,24,3
2014-01-20,11:45,23,22,1
2014-01-20,12:00,24,24,0
2014-01-20,12:14,26,23,3
2014-01-20,12:30,19,19,0
2014-01-20,12:45,17,16,1
2014-01-20,12:59,18,13,5
2014-01-20,13:15,16,15,1
2014-01-20,13:30,25,23,2
2014-01-20,13:44,29,28,1
2014-01-20,14:00,25,24,1
2014-01-20,14:15,21,21,0
2014-01-20,14:29,28,28,0
2014-01-20,14:45,24,22,2
2014-01-20,15:00,28,26,2
2014-01-20,15:14,52,46,6
2014-01-20,15:30,39,36,3
2014-01-20,15:45,25,22,3
2014-01-20,15:59,25,25,0
2014-01-20,16:15,37,34,3
2014-01-20,16:30,56,54,2
2014-01-20,16:44,38,35,3
2014-01-20,17:00,31,28,3
2014-01-20,17:15,41,34,7
2014-01-20,17:29,40,36,4
2014-01-20,17:45,28,27,1
2014-01-20,18:00,37,37,0
2014-01-20,18:14,39,37,2
2014-01-20,18:30,43,41,2
2014-01-20,18:45,54,52,2
2014-01-20,18:59,52,49,3
2014-01-20,19:15,90,87,3
2014-01-20,19:30,111,105,6
2014-01-20,19:44,113,113,0
2014-01-20,20:00,121,120,1
2014-01-20,20:15,104,98,6
2014-01-20,20:29,93,89,4
2014-01-20,20:45,90,87,3
2014-01-20,21:00,71,68,3
2014-01-20,21:14,43,43,0
2014-01-20,21:30,63,63,0
2014-01-20,21:45,46,45,1
2014-01-20,21:59,35,33,2
2014-01-20,22:15,37,37,0
2014-01-20,22:30,38,37,1
2014-01-20,22:44,19,19,0
2014-01-20,23:00,18,17,1
2014-01-20,23:15,25,22,3
2014-01-20,23:29,11,9,2
2014-01-20,23:45,8,8,0
